schedule_index,episode_id,partition,layout_id,planner,profile_id,lock_hash,valid,success,reason,raw_reason,collision,planner_failures,planner_calls,execution_steps,final_xy_error,final_yaw_error,final_time,capped_time_to_termination,path_length,min_clearance,compute_mean,compute_max,time_contract,feedback_contract,command_hold_contract,collision_truth_contract,normalized_path_progress
632,discovery__discovery_17__teb__delay_100,discovery,discovery_17,teb,delay_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,195,975,1.9264642488422934,0.6652221897500988,9.749999999999837,9.749999999999837,3.822718201856755,0.041632697755513356,0.020749973785714287,0.044468563,true,true,true,true,0.6360196181349496
630,holdout__holdout_08__teb__delay_050,holdout,holdout_08,teb,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,314,1569,0.012674794533813066,0.09824705419355095,15.68999999999971,15.68999999999971,6.289292778615638,0.14489786496887047,0.017103888786624187,0.035095382,true,true,true,true,1.0
631,discovery__discovery_13__teb__e0,discovery,discovery_13,teb,e0,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,292,1460,0.0767634777402251,0.09207184751962467,14.599999999999733,14.599999999999733,6.025768113038707,0.1309372551339415,0.017332712708904106,0.038471959,true,true,true,true,0.9877659978734831
633,holdout__holdout_12__teb__delay_100,holdout,holdout_12,teb,delay_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,281,1404,0.05535308221718568,0.09736989352004677,14.039999999999745,14.039999999999745,5.267538611539654,0.04588419660150071,0.015047103804270474,0.031151758,true,true,true,true,0.9935585581377944
634,holdout__holdout_07__teb__tau_y_500,holdout,holdout_07,teb,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,337,1685,0.07796701499944922,0.07728104183007264,16.849999999999834,16.849999999999834,5.845288828878776,0.13895227497481832,0.01343068851038576,0.0323419,true,true,true,true,0.9881507759004328
636,discovery__discovery_02__tr__tau_y_300,discovery,discovery_02,tr,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.37757758948297,0.7109177684411214,30.00000000000189,30.00000000000189,0.5250794777582357,0.7866865070450164,0.007631794081666663,0.031273275,true,true,true,true,0.09270841841704232
638,holdout__holdout_14__teb__tau_y_150,holdout,holdout_14,teb,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,290,1448,0.013577830173403664,0.09918183786121794,14.479999999999736,14.479999999999736,6.0896209837913595,0.02414245070887369,0.014106154724137931,0.030119445,true,true,true,true,0.9985069960103712
639,discovery__discovery_18__teb__tau_y_500,discovery,discovery_18,teb,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,286,1429,0.06337747864295286,0.0970484252165498,14.28999999999974,14.28999999999974,5.1547679442131145,0.10388729290314312,0.013734831692307688,0.037614929,true,true,true,true,0.9881001430169117
641,discovery__discovery_05__tr__delay_100,discovery,discovery_05,tr,delay_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,320,1599,0.06148820493720944,0.09964828889959958,15.989999999999704,15.989999999999704,5.5021450524222395,0.08502554119340326,0.010326834774999993,0.034606647,true,true,true,true,0.9897618020793275
637,discovery__discovery_17__tr__tau_w_300,discovery,discovery_17,tr,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.24867457159292,0.8205752421549999,30.00000000000189,30.00000000000189,0.8096439872085541,0.5173369022837788,0.007874604699999994,0.044143334,true,true,true,true,0.13144212823258086
640,holdout__holdout_09__tr__tau_w_300,holdout,holdout_09,tr,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,576,2880,0.07870685364806838,0.09977548505620516,28.800000000001702,28.800000000001702,6.51241038866794,0.03279590866529001,0.008939663190972218,0.020974008,true,true,true,true,0.9895599937733359
643,holdout__holdout_01__teb__tau_w_100,holdout,holdout_01,teb,tau_w_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,277,1382,0.018945751767742536,0.09556133314705066,13.81999999999975,13.81999999999975,5.579476115738334,0.20425113272914827,0.015619530014440424,0.032268864,true,true,true,true,0.996833076206487
642,discovery__discovery_04__teb__tau_y_500,discovery,discovery_04,teb,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,298,1487,0.07907616024040727,0.06139866491814264,14.869999999999727,14.869999999999727,5.651001098750766,0.1190609124613446,0.01561095825503355,0.040770851,true,true,true,true,1.0
644,holdout__holdout_01__teb__tau_y_300,holdout,holdout_01,teb,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,275,1372,0.022340590813707654,0.09775329756181622,13.719999999999752,13.719999999999752,5.629501814562576,0.198106009081393,0.01579308549090909,0.033465146,true,true,true,true,0.9995838172032199
648,discovery__discovery_05__tr__tau_y_150,discovery,discovery_05,tr,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,291,1453,0.07602187817224063,0.0997519592034275,14.529999999999735,14.529999999999735,5.209923659663593,0.045023099049245674,0.009833827542955339,0.037469268,true,true,true,true,0.9873381136163534
646,discovery__discovery_14__tr__tau_x_300,discovery,discovery_14,tr,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,2.6172522547049395,0.6386348543416961,30.00000000000189,30.00000000000189,3.1758104588889653,0.17216391531457031,0.007783573313333346,0.02425721,true,true,true,true,0.3786587114517276
649,holdout__holdout_04__tr__e0,holdout,holdout_04,tr,e0,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,266,1330,0.0783172995334128,0.09992317967792781,13.299999999999761,13.299999999999761,4.970334248037855,0.08484707730033987,0.011106009808270678,0.046206112,true,true,true,true,0.9853087325347655
647,holdout__holdout_12__teb__delay_200,holdout,holdout_12,teb,delay_200,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,359,1793,0.019593282604919132,0.09981342289677898,17.930000000000003,17.930000000000003,5.496012903150199,0.02691132681730541,0.015479695428969384,0.036966407,true,true,true,true,1.0
645,holdout__holdout_09__teb__tau_w_300,holdout,holdout_09,teb,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,411,2055,0.01053767624317054,0.09609136388811945,20.550000000000413,20.550000000000413,6.949964954065358,0.14931307460115142,0.014751056868613133,0.060038072,true,true,true,true,0.9985530123848023
651,holdout__holdout_03__tr__tau_x_300,holdout,holdout_03,tr,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.4141638427725844,0.6560265963897147,30.00000000000189,30.00000000000189,1.718387426301708,0.49041781051414457,0.006541457311666673,0.02461793,true,true,true,true,0.0986555272726841
652,holdout__holdout_19__teb__delay_050,holdout,holdout_19,teb,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,300,1500,0.07914725879008416,0.09404242941872072,14.999999999999725,14.999999999999725,6.053773471945203,0.1991785033904945,0.015991120016666676,0.028016652,true,true,true,true,0.9886039980802758
650,holdout__holdout_06__teb__tau_y_500,holdout,holdout_06,teb,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,320,1596,0.05700805982455817,0.09733096626879328,15.959999999999704,15.959999999999704,5.195021564333318,0.14443968547043495,0.01620468096249999,0.076182781,true,true,true,true,0.9894800350619962
654,discovery__discovery_09__teb__tau_x_300,discovery,discovery_09,teb,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,256,1280,0.05708566242286227,0.0975942450882958,12.799999999999772,12.799999999999772,5.196980418110155,0.14066499972696594,0.018316085632812496,0.035036871,true,true,true,true,0.9960887102151232
659,discovery__discovery_09__tr__tau_w_300,discovery,discovery_09,tr,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,246,1227,0.07982804513480378,0.0025831573300944067,12.269999999999783,12.269999999999783,5.009643682461789,0.10470714581859077,0.01217775422764228,0.047687746,true,true,true,true,0.9859317559577723
655,discovery__discovery_17__tr__tau_x_100,discovery,discovery_17,tr,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.248137974867256,0.7598801841959455,30.00000000000189,30.00000000000189,0.7850312388481275,0.60908249443506,0.008010362043333327,0.027012843,true,true,true,true,0.13163700187911964
656,discovery__discovery_12__tr__tau_x_300,discovery,discovery_12,tr,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.42400083248457,0.4622723881693134,30.00000000000189,30.00000000000189,1.8768698107117754,0.6057931432731156,0.007182906721666673,0.02065519,true,true,true,true,0.09993464763154958
653,discovery__discovery_07__teb__delay_100,discovery,discovery_07,teb,delay_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,346,1727,0.07290615888522577,0.09753316705108137,17.2699999999999,17.2699999999999,6.47108244030327,0.12641564072016465,0.020028861416184998,0.050030153,true,true,true,true,0.9939345527841313
663,discovery__discovery_08__teb__delay_100,discovery,discovery_08,teb,delay_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,97,485,3.331521347677537,0.3178929331723483,4.849999999999941,4.849999999999941,1.9066897720773002,0.11564048588066811,0.022791168979591832,0.036690959,true,true,true,true,0.30658198125235286
658,discovery__discovery_07__teb__e0,discovery,discovery_07,teb,e0,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,291,1455,0.06047133748003367,0.09673649973076119,14.549999999999734,14.549999999999734,6.341826968201003,0.1289665456168838,0.021149048316151213,0.05412816,true,true,true,true,0.9910652476988102
657,holdout__holdout_01__tr__tau_y_300,holdout,holdout_01,tr,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,2.817880704769299,0.7327729627489834,30.00000000000189,30.00000000000189,2.0031883416502296,0.18634087094028293,0.00910697263166667,0.027908075,true,true,true,true,0.33797911606395253
664,holdout__holdout_10__tr__delay_050,holdout,holdout_10,tr,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,339,1692,0.0680792922699007,0.09957841444312181,16.919999999999845,16.919999999999845,5.641882721203126,0.10510524590665796,0.010005124619469025,0.032425485,true,true,true,true,0.9889101963054531
661,discovery__discovery_14__teb__delay_200,discovery,discovery_14,teb,delay_200,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,379,1891,0.02540428249584913,0.09573491241364858,18.910000000000156,18.910000000000156,6.84354608430785,0.0821955604088407,0.01756718798944591,0.041909619,true,true,true,true,1.0
662,holdout__holdout_07__tr__delay_050,holdout,holdout_07,tr,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.52507153096681,0.24538103044618426,30.00000000000189,30.00000000000189,0.962223610977734,0.19995190621066514,0.007791899436666664,0.038477883,true,true,true,true,0.1395093283924859
660,discovery__discovery_14__teb__tau_y_500,discovery,discovery_14,teb,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,368,1840,1.5982083063828973,0.051431266524645296,18.400000000000077,18.400000000000077,5.12316352977861,0.011900965636657991,0.024260601165311653,0.048910857,true,true,true,true,0.6796433105436583
668,holdout__holdout_02__tr__tau_y_150,holdout,holdout_02,tr,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,286,1427,0.07414044141000209,0.09924846877080216,14.26999999999974,14.26999999999974,4.963562353196206,0.14420503023579845,0.010403050730769232,0.025161927,true,true,true,true,0.9859309022955693
669,holdout__holdout_16__tr__delay_050,holdout,holdout_16,tr,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,287,1431,0.0776633898637268,0.0998344433365704,14.30999999999974,14.30999999999974,5.308786984120053,0.07307430467058204,0.01067746418815331,0.024006169,true,true,true,true,0.9879997652662079
665,discovery__discovery_14__tr__tau_y_300,discovery,discovery_14,tr,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,2.642519398861339,0.5389486988642359,30.00000000000189,30.00000000000189,2.5484607190101802,0.13021577843606028,0.007334530461666663,0.017799267,true,true,true,true,0.369588876350553
667,holdout__holdout_10__tr__tau_x_300,holdout,holdout_10,tr,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,417,2083,0.021209240365976358,0.09969232949263121,20.830000000000457,20.830000000000457,6.250297391036869,0.11554856426053062,0.009720609095923262,0.050481367,true,true,true,true,0.9983044934013626
670,discovery__discovery_11__teb__delay_200,discovery,discovery_11,teb,delay_200,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,313,1562,0.07935054719033857,0.0046003196462785475,15.619999999999711,15.619999999999711,5.380691213987782,0.07774363978549828,0.015007043939297122,0.039798402,true,true,true,true,0.9851929368602435
666,discovery__discovery_02__teb__tau_w_300,discovery,discovery_02,teb,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,360,1798,0.036513077381827304,0.09948313517277393,17.98000000000001,17.98000000000001,5.494661433706207,0.03314089487636562,0.016544066625000003,0.063958345,true,true,true,true,0.9937195123803313
674,holdout__holdout_04__tr__tau_y_500,holdout,holdout_04,tr,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,269,1342,0.07869363854458757,0.09977795014391638,13.419999999999758,13.419999999999758,4.9659230840711945,0.08650137187542142,0.010853405646840137,0.019115596,true,true,true,true,0.9856212080331201
673,holdout__holdout_06__tr__delay_050,holdout,holdout_06,tr,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,269,1342,0.0764775502543583,0.09904924879221533,13.419999999999758,13.419999999999758,4.961696401485221,0.13682678722302652,0.01128259144609665,0.018623776,true,true,true,true,0.985640510745128
675,holdout__holdout_16__tr__tau_x_100,holdout,holdout_16,tr,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,294,1468,0.06441916642526538,0.09928464888716004,14.679999999999731,14.679999999999731,5.332471281744416,0.07042858557956135,0.010428772693877555,0.021778584,true,true,true,true,0.9887889456190078
671,holdout__holdout_14__teb__delay_200,holdout,holdout_14,teb,delay_200,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,426,2128,0.03497531945349054,0.09988739137956529,21.280000000000527,21.280000000000527,6.283045366807556,0.025590259035513797,0.014793375267605638,0.040186947,true,true,true,true,1.0
672,holdout__holdout_09__tr__tau_w_100,holdout,holdout_09,tr,tau_w_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,1.7145273286516474,0.7195371311274418,30.00000000000189,30.00000000000189,3.8141625814663627,0.1063275121959379,0.008903448703333329,0.057412058,true,true,true,true,0.5409937445351225
678,discovery__discovery_09__tr__tau_x_300,discovery,discovery_09,tr,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,258,1286,0.07797885163964507,0.00565909818255872,12.85999999999977,12.85999999999977,5.017077698429357,0.1093721597754585,0.011798788003875968,0.024487263,true,true,true,true,0.9859043189739974
676,discovery__discovery_02__teb__delay_050,discovery,discovery_02,teb,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,251,1253,0.07663997463349495,0.09594434752168342,12.529999999999777,12.529999999999777,5.555950656376949,0.09817116987355012,0.016640138151394424,0.035683134,true,true,true,true,0.9874312229158229
677,discovery__discovery_01__teb__delay_050,discovery,discovery_01,teb,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,335,1675,0.026107332724993833,0.0993028010577715,16.74999999999982,16.74999999999982,6.3304902147963755,0.06654609273158352,0.016570145394029852,0.033070252,true,true,true,true,1.0
681,holdout__holdout_16__tr__tau_y_150,holdout,holdout_16,tr,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,286,1428,0.07849433066667222,0.09965419340336248,14.27999999999974,14.27999999999974,5.274040835636882,0.08979239214214504,0.01063766842657343,0.026025099,true,true,true,true,0.9870315383124557
679,discovery__discovery_17__tr__tau_y_500,discovery,discovery_17,tr,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.252041449245148,0.7591358155012087,30.00000000000189,30.00000000000189,0.8189336886253342,0.49836951679391417,0.008354009991666671,0.022960422,true,true,true,true,0.1332471233311293
684,holdout__holdout_05__tr__tau_x_100,holdout,holdout_05,tr,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,299,1494,0.06775422925913833,0.09913413461456141,14.939999999999726,14.939999999999726,5.241848578540868,0.07222552279186502,0.010175304080267556,0.018984141,true,true,true,true,0.9882068948401549
683,discovery__discovery_08__tr__tau_w_100,discovery,discovery_08,tr,tau_w_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,357,1784,0.07888378022093051,0.09900251950599677,17.83999999999999,17.83999999999999,5.8943917116019495,0.04493046340888814,0.010057246372549025,0.054897514,true,true,true,true,0.9876774633560984
682,discovery__discovery_01__teb__tau_x_100,discovery,discovery_01,teb,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,298,1490,0.042104627603830276,0.09880526181493261,14.899999999999727,14.899999999999727,6.328923373099299,0.06785680217825572,0.017017825355704695,0.029056995,true,true,true,true,1.0
680,discovery__discovery_04__teb__delay_200,discovery,discovery_04,teb,delay_200,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,424,2117,0.04584688480966228,0.09560551356506321,21.17000000000051,21.17000000000051,5.8822461878989625,0.14112341240841153,0.015195699823113215,0.03438531,true,true,true,true,0.9999055775009283
687,holdout__holdout_02__teb__e0,holdout,holdout_02,teb,e0,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,222,1106,0.07753433805380236,0.09556733312811742,11.059999999999809,11.059999999999809,5.032495266990314,0.21009203380219385,0.0193258338063063,0.043542639,true,true,true,true,0.9852809980870434
685,holdout__holdout_19__tr__e0,holdout,holdout_19,tr,e0,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.361218522103044,0.8519622031599134,30.00000000000189,30.00000000000189,0.7973991910827107,0.8159057811689729,0.008073622379999996,0.023397733,true,true,true,true,0.12247581457972279
686,discovery__discovery_04__tr__tau_w_300,discovery,discovery_04,tr,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,3.890500390212036,0.5972124967532625,30.00000000000189,30.00000000000189,1.1659379092016977,0.30129158270392853,0.007077040430000007,0.020591873,true,true,true,true,0.1922357477429184
688,holdout__holdout_19__tr__tau_y_500,holdout,holdout_19,tr,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.2581927828967645,1.17127860444991,30.00000000000189,30.00000000000189,1.3829619658178838,0.7110934712872155,0.006416159,0.042487896,true,true,true,true,0.13799011903553257
689,holdout__holdout_09__teb__tau_y_150,holdout,holdout_09,teb,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,360,1800,0.02972635747845997,0.09790153452304841,18.000000000000014,18.000000000000014,7.059413152469969,0.13904109856786806,0.01543968873333333,0.03665056,true,true,true,true,0.9960692915466159
692,holdout__holdout_13__tr__tau_w_100,holdout,holdout_13,tr,tau_w_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.198219657906534,0.8231427578828225,30.00000000000189,30.00000000000189,1.4525364567329726,0.3753273276650113,0.004643418799999998,0.015661138,true,true,true,true,0.17286860128674866
694,holdout__holdout_19__teb__tau_y_150,holdout,holdout_19,teb,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,291,1451,0.07973283623697237,0.04508253530829967,14.509999999999735,14.509999999999735,6.014774081520259,0.20025232135953483,0.01676076604123712,0.036800756,true,true,true,true,0.9883909629429847
690,holdout__holdout_08__teb__tau_y_300,holdout,holdout_08,teb,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,350,1746,0.05491054067625291,0.09601229493868797,17.45999999999993,17.45999999999993,6.274860513569618,0.12064660309575692,0.016960295091428556,0.087461398,true,true,true,true,0.9941516986725388
691,holdout__holdout_09__tr__e0,holdout,holdout_09,tr,e0,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,1.7154050701711936,0.701667330414039,30.00000000000189,30.00000000000189,3.792517993976012,0.11963050108943836,0.008931487288333331,0.041518233,true,true,true,true,0.5411345505024049
693,holdout__holdout_19__teb__tau_y_500,holdout,holdout_19,teb,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,344,1720,0.07969772538653215,0.05008710759035708,17.19999999999989,17.19999999999989,6.079327505620555,0.18640574755140535,0.015941566787790688,0.039640087,true,true,true,true,0.991276712620776
695,holdout__holdout_02__teb__tau_x_300,holdout,holdout_02,teb,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,245,1225,0.07671866413078807,0.09751784767151285,12.249999999999783,12.249999999999783,5.032287021595055,0.20575842240761597,0.02076452141224488,0.039331206,true,true,true,true,0.9855320548547255
697,holdout__holdout_09__tr__delay_100,holdout,holdout_09,tr,delay_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,396,1977,0.07292674209731762,0.09970368462817805,19.77000000000029,19.77000000000029,6.705008203071326,0.10987187844486133,0.010113062929292925,0.033848315,true,true,true,true,0.9901295760961067
698,holdout__holdout_15__teb__tau_y_500,holdout,holdout_15,teb,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,317,1581,0.0771767212531103,0.08280560449283611,15.809999999999707,15.809999999999707,5.625300301885131,0.1342023746184222,0.013589320258675085,0.05057772,true,true,true,true,0.9872012051888034
699,holdout__holdout_08__tr__tau_x_100,holdout,holdout_08,tr,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,2.643307889360288,0.7580767355859445,30.00000000000189,30.00000000000189,2.52871665992153,0.25277542102736983,0.008685690556666669,0.059185787,true,true,true,true,0.40080796607045704
702,discovery__discovery_15__teb__tau_x_300,discovery,discovery_15,teb,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,242,1207,0.06796172872503818,0.09904751254421125,12.069999999999787,12.069999999999787,5.0496540885480306,0.12316234608208095,0.014338430433884304,0.033708028,true,true,true,true,0.99548168359059
700,holdout__holdout_09__tr__delay_050,holdout,holdout_09,tr,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,1.722972614756508,0.7602783228503704,30.00000000000189,30.00000000000189,3.77085064193474,0.1257539300079634,0.009931230079999999,0.050231472,true,true,true,true,0.5406122064981924
