partition,planner,profile_id,layout_id,e0_success,profile_success,outcome_flip,flip_direction,e0_terminal_mode,profile_terminal_mode,terminal_mode_changed,e0_failure_member,profile_failure_member,e0_normalized_path_progress,profile_normalized_path_progress
holdout,teb,tau_y_150,holdout_06,true,true,false,unchanged,success,success,false,false,false,0.9924046503673061,0.9976703200562874
holdout,teb,tau_y_150,holdout_07,true,true,false,unchanged,success,success,false,false,false,0.9875310682885516,0.987755236790653
holdout,teb,tau_y_150,holdout_08,true,true,false,unchanged,success,success,false,false,false,0.9976294052860616,1.0
holdout,teb,tau_y_150,holdout_09,true,true,false,unchanged,success,success,false,false,false,0.9984886067617813,0.9960692915466159
holdout,teb,tau_y_150,holdout_10,true,true,false,unchanged,success,success,false,false,false,0.9968680758393378,0.9975941700840227
holdout,teb,tau_y_150,holdout_11,false,false,false,unchanged,planner_failure,planner_failure,false,true,true,0.7402052639244191,0.7236937440061313
holdout,teb,tau_y_150,holdout_12,true,true,false,unchanged,success,success,false,false,false,0.9887846721404487,0.9909387887910862
holdout,teb,tau_y_150,holdout_13,true,true,false,unchanged,success,success,false,false,false,0.991155466378184,0.9908801021778689
holdout,teb,tau_y_150,holdout_14,true,true,false,unchanged,success,success,false,false,false,0.9981179796073366,0.9985069960103712
holdout,teb,tau_y_150,holdout_15,true,true,false,unchanged,success,success,false,false,false,0.9872336494286568,0.9882828340520646
holdout,teb,tau_y_150,holdout_16,true,true,false,unchanged,success,success,false,false,false,0.9953718097116703,0.9989699246223872
holdout,teb,tau_y_150,holdout_17,true,true,false,unchanged,success,success,false,false,false,0.9943214403068062,1.0
holdout,teb,tau_y_150,holdout_18,true,true,false,unchanged,success,success,false,false,false,0.9961976035562727,0.9979026730156692
holdout,teb,tau_y_150,holdout_19,true,true,false,unchanged,success,success,false,false,false,0.9879142739071987,0.9883909629429847
holdout,teb,tau_y_150,holdout_20,true,true,false,unchanged,success,success,false,false,false,0.9906725012354347,0.9861217781307547
holdout,teb,tau_y_300,holdout_01,true,true,false,unchanged,success,success,false,false,false,0.997306047106038,0.9995838172032199
holdout,teb,tau_y_300,holdout_02,true,true,false,unchanged,success,success,false,false,false,0.9852809980870434,0.9880484428164242
holdout,teb,tau_y_300,holdout_03,false,false,false,unchanged,planner_failure,planner_failure,false,true,true,0.3106454741139901,0.3372449077051873
holdout,teb,tau_y_300,holdout_04,true,true,false,unchanged,success,success,false,false,false,0.9934971999344474,1.0
holdout,teb,tau_y_300,holdout_05,true,true,false,unchanged,success,success,false,false,false,0.9859793954630969,0.9861848822873297
holdout,teb,tau_y_300,holdout_06,true,true,false,unchanged,success,success,false,false,false,0.9924046503673061,0.992239406238636
holdout,teb,tau_y_300,holdout_07,true,true,false,unchanged,success,success,false,false,false,0.9875310682885516,0.9875481395512647
holdout,teb,tau_y_300,holdout_08,true,true,false,unchanged,success,success,false,false,false,0.9976294052860616,0.9941516986725388
holdout,teb,tau_y_300,holdout_09,true,true,false,unchanged,success,success,false,false,false,0.9984886067617813,1.0
holdout,teb,tau_y_300,holdout_10,true,true,false,unchanged,success,success,false,false,false,0.9968680758393378,0.9924594465346607
holdout,teb,tau_y_300,holdout_11,false,false,false,unchanged,planner_failure,planner_failure,false,true,true,0.7402052639244191,0.7339240385083187
holdout,teb,tau_y_300,holdout_12,true,true,false,unchanged,success,success,false,false,false,0.9887846721404487,0.9998730603409647
holdout,teb,tau_y_300,holdout_13,true,true,false,unchanged,success,success,false,false,false,0.991155466378184,0.9915991490150066
holdout,teb,tau_y_300,holdout_14,true,true,false,unchanged,success,success,false,false,false,0.9981179796073366,0.9979458121693475
holdout,teb,tau_y_300,holdout_15,true,true,false,unchanged,success,success,false,false,false,0.9872336494286568,0.9875902275739088
holdout,teb,tau_y_300,holdout_16,true,true,false,unchanged,success,success,false,false,false,0.9953718097116703,0.9960378608517976
holdout,teb,tau_y_300,holdout_17,true,false,true,success_to_failure,success,planner_failure,true,false,true,0.9943214403068062,0.5971338875926571
holdout,teb,tau_y_300,holdout_18,true,true,false,unchanged,success,success,false,false,false,0.9961976035562727,0.9944895893102003
holdout,teb,tau_y_300,holdout_19,true,true,false,unchanged,success,success,false,false,false,0.9879142739071987,0.9878458270857057
holdout,teb,tau_y_300,holdout_20,true,true,false,unchanged,success,success,false,false,false,0.9906725012354347,0.9899964556066658
holdout,teb,tau_y_500,holdout_01,true,true,false,unchanged,success,success,false,false,false,0.997306047106038,0.9974034904880612
holdout,teb,tau_y_500,holdout_02,true,true,false,unchanged,success,success,false,false,false,0.9852809980870434,0.9878936655280329
holdout,teb,tau_y_500,holdout_03,false,false,false,unchanged,planner_failure,planner_failure,false,true,true,0.3106454741139901,0.3145939153129401
holdout,teb,tau_y_500,holdout_04,true,true,false,unchanged,success,success,false,false,false,0.9934971999344474,0.9920353613339217
holdout,teb,tau_y_500,holdout_05,true,true,false,unchanged,success,success,false,false,false,0.9859793954630969,0.9876289853412489
holdout,teb,tau_y_500,holdout_06,true,true,false,unchanged,success,success,false,false,false,0.9924046503673061,0.9894800350619962
holdout,teb,tau_y_500,holdout_07,true,true,false,unchanged,success,success,false,false,false,0.9875310682885516,0.9881507759004328
holdout,teb,tau_y_500,holdout_08,true,true,false,unchanged,success,success,false,false,false,0.9976294052860616,0.9933000095579901
holdout,teb,tau_y_500,holdout_09,true,false,true,success_to_failure,success,planner_failure,true,false,true,0.9984886067617813,0.4260213989187266
holdout,teb,tau_y_500,holdout_10,true,true,false,unchanged,success,success,false,false,false,0.9968680758393378,0.9920041410032717
holdout,teb,tau_y_500,holdout_11,false,false,false,unchanged,planner_failure,planner_failure,false,true,true,0.7402052639244191,0.7254120714022579
holdout,teb,tau_y_500,holdout_12,true,true,false,unchanged,success,success,false,false,false,0.9887846721404487,0.9959123689563083
holdout,teb,tau_y_500,holdout_13,true,false,true,success_to_failure,success,collision,true,false,true,0.991155466378184,0.5893761492328051
holdout,teb,tau_y_500,holdout_14,true,true,false,unchanged,success,success,false,false,false,0.9981179796073366,0.9973857378586514
holdout,teb,tau_y_500,holdout_15,true,true,false,unchanged,success,success,false,false,false,0.9872336494286568,0.9872012051888034
holdout,teb,tau_y_500,holdout_16,true,true,false,unchanged,success,success,false,false,false,0.9953718097116703,0.9943000044613065
holdout,teb,tau_y_500,holdout_17,true,false,true,success_to_failure,success,planner_failure,true,false,true,0.9943214403068062,0.6111438871496256
holdout,teb,tau_y_500,holdout_18,true,true,false,unchanged,success,success,false,false,false,0.9961976035562727,0.9953088560111174
holdout,teb,tau_y_500,holdout_19,true,true,false,unchanged,success,success,false,false,false,0.9879142739071987,0.991276712620776
holdout,teb,tau_y_500,holdout_20,true,true,false,unchanged,success,success,false,false,false,0.9906725012354347,0.992197030260994
holdout,teb,tau_w_100,holdout_01,true,true,false,unchanged,success,success,false,false,false,0.997306047106038,0.996833076206487
holdout,teb,tau_w_100,holdout_02,true,true,false,unchanged,success,success,false,false,false,0.9852809980870434,0.9863787263555802
holdout,teb,tau_w_100,holdout_03,false,false,false,unchanged,planner_failure,planner_failure,false,true,true,0.3106454741139901,0.31530185507915226
holdout,teb,tau_w_100,holdout_04,true,true,false,unchanged,success,success,false,false,false,0.9934971999344474,0.9940159723985442
holdout,teb,tau_w_100,holdout_05,true,true,false,unchanged,success,success,false,false,false,0.9859793954630969,0.9888230208017356
holdout,teb,tau_w_100,holdout_06,true,true,false,unchanged,success,success,false,false,false,0.9924046503673061,0.9950887003581905
holdout,teb,tau_w_100,holdout_07,true,true,false,unchanged,success,success,false,false,false,0.9875310682885516,0.9904657827504594
holdout,teb,tau_w_100,holdout_08,true,true,false,unchanged,success,success,false,false,false,0.9976294052860616,0.9978588353741218
holdout,teb,tau_w_100,holdout_09,true,true,false,unchanged,success,success,false,false,false,0.9984886067617813,0.9987865171881283
holdout,teb,tau_w_100,holdout_10,true,true,false,unchanged,success,success,false,false,false,0.9968680758393378,0.9955813811468627
holdout,teb,tau_w_100,holdout_11,false,false,false,unchanged,planner_failure,planner_failure,false,true,true,0.7402052639244191,0.7491256442923769
holdout,teb,tau_w_100,holdout_12,true,true,false,unchanged,success,success,false,false,false,0.9887846721404487,0.9930934602264042
holdout,teb,tau_w_100,holdout_13,true,true,false,unchanged,success,success,false,false,false,0.991155466378184,0.9903480362681142
holdout,teb,tau_w_100,holdout_14,true,true,false,unchanged,success,success,false,false,false,0.9981179796073366,0.9965178367028621
holdout,teb,tau_w_100,holdout_15,true,true,false,unchanged,success,success,false,false,false,0.9872336494286568,0.9889270327958559
holdout,teb,tau_w_100,holdout_16,true,true,false,unchanged,success,success,false,false,false,0.9953718097116703,0.9956048325344486
holdout,teb,tau_w_100,holdout_17,true,true,false,unchanged,success,success,false,false,false,0.9943214403068062,0.9952799077881228
holdout,teb,tau_w_100,holdout_18,true,true,false,unchanged,success,success,false,false,false,0.9961976035562727,0.9949325379073568
holdout,teb,tau_w_100,holdout_19,true,true,false,unchanged,success,success,false,false,false,0.9879142739071987,0.9875226529824204
holdout,teb,tau_w_100,holdout_20,true,true,false,unchanged,success,success,false,false,false,0.9906725012354347,0.9940417156777912
holdout,teb,tau_w_300,holdout_01,true,true,false,unchanged,success,success,false,false,false,0.997306047106038,0.995701729707735
holdout,teb,tau_w_300,holdout_02,true,true,false,unchanged,success,success,false,false,false,0.9852809980870434,0.9901765365792651
holdout,teb,tau_w_300,holdout_03,false,false,false,unchanged,planner_failure,planner_failure,false,true,true,0.3106454741139901,0.308536498771176
holdout,teb,tau_w_300,holdout_04,true,true,false,unchanged,success,success,false,false,false,0.9934971999344474,0.995336469336692
holdout,teb,tau_w_300,holdout_05,true,true,false,unchanged,success,success,false,false,false,0.9859793954630969,0.9915559207260943
holdout,teb,tau_w_300,holdout_06,true,true,false,unchanged,success,success,false,false,false,0.9924046503673061,0.9956741871437038
holdout,teb,tau_w_300,holdout_07,true,true,false,unchanged,success,success,false,false,false,0.9875310682885516,0.9937039379661639
holdout,teb,tau_w_300,holdout_08,true,true,false,unchanged,success,success,false,false,false,0.9976294052860616,0.9963382803128059
holdout,teb,tau_w_300,holdout_09,true,true,false,unchanged,success,success,false,false,false,0.9984886067617813,0.9985530123848023
holdout,teb,tau_w_300,holdout_10,true,true,false,unchanged,success,success,false,false,false,0.9968680758393378,0.9961182446139092
holdout,teb,tau_w_300,holdout_11,false,false,false,unchanged,planner_failure,planner_failure,false,true,true,0.7402052639244191,0.7226628672675421
holdout,teb,tau_w_300,holdout_12,true,true,false,unchanged,success,success,false,false,false,0.9887846721404487,0.995105043201145
holdout,teb,tau_w_300,holdout_13,true,true,false,unchanged,success,success,false,false,false,0.991155466378184,0.9941276189088047
holdout,teb,tau_w_300,holdout_14,true,true,false,unchanged,success,success,false,false,false,0.9981179796073366,0.9972467785954711
holdout,teb,tau_w_300,holdout_15,true,true,false,unchanged,success,success,false,false,false,0.9872336494286568,0.9908320708779212
holdout,teb,tau_w_300,holdout_16,true,true,false,unchanged,success,success,false,false,false,0.9953718097116703,0.9942605789918636
holdout,teb,tau_w_300,holdout_17,true,true,false,unchanged,success,success,false,false,false,0.9943214403068062,0.99624600367248
holdout,teb,tau_w_300,holdout_18,true,true,false,unchanged,success,success,false,false,false,0.9961976035562727,0.9926970585279449
holdout,teb,tau_w_300,holdout_19,true,true,false,unchanged,success,success,false,false,false,0.9879142739071987,0.9927680794900365
holdout,teb,tau_w_300,holdout_20,true,true,false,unchanged,success,success,false,false,false,0.9906725012354347,0.9972677178102859
